AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR,PRIM_STATE,PCT_RPT,MAJOR_SOC,MAJOR_TITLE
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-2011,Animal Trainers,detailed,17710,3.6,,,,20.11,41820.0,2.6,13.0,14.26,17.13,22.24,32.14,27050.0,29660.0,35620.0,46250.0,66850.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-2021,Animal Caretakers,detailed,256670,2.7,,,,15.46,32160.0,0.6,10.7,12.68,14.2,17.04,21.29,22250.0,26370.0,29530.0,35450.0,44280.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3011,Gambling Dealers,detailed,71290,0.8,,,,16.51,34350.0,0.9,9.42,10.6,14.0,18.09,29.35,19590.0,22060.0,29120.0,37630.0,61060.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3012,Gambling and Sports Book Writers and Runners,detailed,7910,4.5,,,,15.53,32310.0,2.0,10.04,11.9,13.91,17.42,20.9,20890.0,24760.0,28940.0,36230.0,43480.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3019,"Gambling Service Workers, All Other",detailed,12260,4.5,,,,16.51,34340.0,1.2,10.65,12.37,14.59,18.08,23.29,22140.0,25740.0,30350.0,37600.0,48440.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3021,Motion Picture Projectionists,detailed,1900,11.7,,,,17.17,35710.0,3.5,10.45,12.69,16.04,18.51,24.14,21730.0,26380.0,33360.0,38490.0,50220.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,98350,2.1,,,,13.8,28700.0,0.7,9.62,10.69,13.29,15.6,17.93,20020.0,22240.0,27650.0,32450.0,37300.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3091,Amusement and Recreation Attendants,detailed,324580,1.4,,,,13.63,28350.0,0.6,9.7,10.96,13.36,15.37,17.75,20170.0,22790.0,27780.0,31970.0,36920.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3092,Costume Attendants,detailed,5730,3.4,,,,26.48,55070.0,1.3,15.06,17.9,23.3,31.41,41.26,31310.0,37220.0,48470.0,65330.0,85820.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,12130,3.9,,,,15.66,32560.0,1.2,10.88,12.37,14.53,17.31,22.01,22620.0,25730.0,30210.0,36010.0,45770.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,4930,7.3,,,,14.81,30810.0,2.3,8.99,10.32,13.11,16.97,21.56,18700.0,21470.0,27260.0,35300.0,44850.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4011,Embalmers,detailed,3950,4.0,,,,26.02,54120.0,1.8,15.19,19.95,23.99,30.13,38.38,31600.0,41490.0,49910.0,62680.0,79830.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4012,Crematory Operators,detailed,2930,10.8,,,,20.73,43120.0,1.7,14.73,16.75,19.4,22.74,27.84,30630.0,34840.0,40360.0,47300.0,57910.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4021,Funeral Attendants,detailed,32950,1.7,,,,16.51,34340.0,1.3,11.16,13.4,14.98,17.92,22.32,23210.0,27880.0,31160.0,37270.0,46420.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,23940,2.3,,,,28.09,58430.0,1.6,14.63,18.5,24.79,34.31,44.83,30440.0,38480.0,51570.0,71360.0,93250.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5011,Barbers,detailed,12690,16.8,,,,18.92,39350.0,2.5,11.0,13.91,16.82,22.49,29.29,22880.0,28930.0,34990.0,46770.0,60910.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,298050,3.2,,,,18.71,38910.0,1.0,10.48,13.17,16.01,21.98,28.88,21800.0,27400.0,33290.0,45710.0,60080.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5091,"Makeup Artists, Theatrical and Performance",detailed,2970,17.8,,,,45.12,93850.0,5.8,18.0,23.28,46.33,51.66,82.15,37440.0,48420.0,96370.0,107450.0,170860.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5092,Manicurists and Pedicurists,detailed,138020,1.9,,,,16.14,33560.0,1.0,11.22,14.0,14.97,16.88,21.72,23330.0,29120.0,31130.0,35110.0,45180.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5093,Shampooers,detailed,7480,8.5,,,,13.4,27870.0,2.1,10.31,11.85,13.4,14.52,16.23,21430.0,24650.0,27860.0,30190.0,33770.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-5094,Skincare Specialists,detailed,61990,3.9,,,,22.98,47790.0,3.3,12.28,14.91,18.3,25.51,38.13,25540.0,31020.0,38060.0,53050.0,79300.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-6011,Baggage Porters and Bellhops,detailed,26520,3.3,,,,15.93,33130.0,1.3,10.68,13.1,15.15,17.59,21.9,22210.0,27240.0,31510.0,36600.0,45560.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-6012,Concierges,detailed,37600,4.8,,,,18.4,38270.0,1.3,12.92,14.64,17.1,20.62,27.19,26880.0,30460.0,35560.0,42880.0,56550.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-7010,Tour and Travel Guides,detailed,41180,3.0,,,,18.17,37790.0,1.2,11.25,13.57,16.56,20.61,26.51,23400.0,28220.0,34440.0,42870.0,55130.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9011,Childcare Workers,detailed,459460,2.1,,,,14.22,29570.0,0.5,10.22,11.31,13.71,16.28,18.79,21250.0,23530.0,28520.0,33870.0,39090.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,250540,1.6,,,,24.12,50170.0,1.6,11.5,15.16,21.82,28.87,38.62,23920.0,31530.0,45380.0,60060.0,80330.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9032,Recreation Workers,detailed,270380,1.1,,,,16.43,34170.0,0.5,10.86,13.0,15.23,18.03,23.21,22580.0,27040.0,31680.0,37500.0,48270.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9041,Residential Advisors,detailed,86770,2.0,,,,18.04,37530.0,0.6,12.3,14.33,17.17,20.88,24.75,25580.0,29800.0,35720.0,43430.0,51480.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,39-9099,"Personal Care and Service Workers, All Other",detailed,59310,3.0,,,,16.14,33580.0,0.8,10.82,13.56,16.67,16.74,20.3,22510.0,28200.0,34670.0,34830.0,42230.0,,,2022,US,,39,Personal Care and Service Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1097160,0.8,,,,24.1,50130.0,0.3,14.09,17.26,21.75,27.82,35.86,29310.0,35900.0,45250.0,57860.0,74580.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,237520,1.2,,,,46.58,96890.0,0.5,22.87,30.36,39.83,55.44,77.74,47570.0,63150.0,82850.0,115320.0,161690.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2011,Cashiers,detailed,3296040,0.7,,,,13.81,28730.0,0.3,10.31,11.5,13.58,15.24,17.26,21440.0,23920.0,28240.0,31690.0,35900.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2012,Gambling Change Persons and Booth Cashiers,detailed,18800,1.8,,,,15.84,32950.0,0.7,10.16,12.0,14.43,17.69,22.52,21130.0,24960.0,30010.0,36800.0,46840.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,370770,1.3,,,,18.9,39320.0,0.5,11.84,14.27,17.23,21.62,27.64,24620.0,29680.0,35830.0,44960.0,57490.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,259280,2.0,,,,18.87,39250.0,0.4,11.31,13.96,17.21,22.24,28.4,23510.0,29030.0,35800.0,46270.0,59070.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,3640040,0.6,,,,16.7,34730.0,0.3,10.86,12.96,14.71,17.35,22.69,22590.0,26950.0,30600.0,36090.0,47200.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,106560,1.9,,,,35.22,73260.0,1.4,14.67,19.23,28.1,39.84,63.77,30510.0,39990.0,58450.0,82880.0,132640.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,445540,1.3,,,,37.0,76950.0,2.1,15.16,19.25,27.82,39.41,62.67,31530.0,40030.0,57860.0,81970.0,130350.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,443220,1.0,,,,48.43,100740.0,1.7,19.33,23.22,32.44,53.23,91.16,40200.0,48300.0,67480.0,110710.0,189620.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,53180,7.0,,,,23.2,48250.0,1.8,14.26,17.59,22.31,28.14,30.82,29650.0,36590.0,46400.0,58520.0,64100.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,1075750,1.1,,,,37.21,77390.0,0.9,16.53,21.77,30.0,45.28,65.01,34390.0,45280.0,62400.0,94170.0,135210.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,290830,1.5,,,,52.86,109950.0,0.9,22.19,30.05,46.97,66.43,87.79,46160.0,62500.0,97710.0,138180.0,182610.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1273400,0.5,,,,36.96,76890.0,0.6,17.21,22.7,30.4,44.85,62.24,35790.0,47220.0,63230.0,93280.0,129450.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,43410,4.2,,,,18.5,38470.0,1.4,12.6,14.14,16.71,20.01,27.99,26200.0,29420.0,34770.0,41620.0,58220.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9012,Models,detailed,2070,12.1,,,,37.17,77310.0,10.1,13.06,14.2,20.73,45.67,75.0,27170.0,29540.0,43130.0,95000.0,156000.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,52310,8.9,,,,43.72,90930.0,12.6,17.48,23.69,29.9,46.79,83.18,36360.0,49280.0,62190.0,97320.0,173000.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,193010,4.0,,,,31.66,65850.0,1.4,14.01,17.35,24.03,37.62,54.48,29130.0,36090.0,49980.0,78240.0,113320.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9031,Sales Engineers,detailed,59700,2.7,,,,60.32,125460.0,1.5,31.15,39.87,52.18,74.61,93.82,64790.0,82940.0,108530.0,155180.0,195140.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,96520,2.6,,,,16.15,33600.0,0.7,10.74,13.15,14.92,17.79,22.16,22350.0,27360.0,31030.0,36990.0,46100.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,8640,7.4,,,,17.44,36280.0,2.3,9.87,12.08,14.95,18.77,24.93,20540.0,25130.0,31100.0,39030.0,51860.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,119490,3.5,,,,27.13,56440.0,2.3,13.39,15.73,21.21,31.89,44.74,27860.0,32710.0,44120.0,66330.0,93070.0,,,2022,US,,41,Sales and Related Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1495440,0.2,,,,31.49,65510.0,0.3,18.47,23.1,29.51,37.22,46.87,38420.0,48040.0,61370.0,77430.0,97490.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,47430,2.8,,,,17.9,37230.0,0.4,12.33,14.26,16.67,19.27,25.34,25640.0,29650.0,34670.0,40070.0,52710.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,4030,7.3,,,,19.99,41590.0,1.9,13.19,15.01,18.43,23.8,30.96,27430.0,31220.0,38330.0,49510.0,64390.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,1240,10.4,,,,24.11,50140.0,2.9,14.2,18.69,22.2,28.26,35.73,29540.0,38880.0,46180.0,58780.0,74320.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,202840,1.3,,,,20.59,42820.0,0.4,14.19,16.73,18.98,23.22,28.66,29510.0,34800.0,39470.0,48290.0,59610.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,441980,1.2,,,,21.54,44800.0,0.2,15.19,17.69,20.58,23.81,29.08,31580.0,36800.0,42810.0,49520.0,60480.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,1550750,0.7,,,,22.81,47440.0,0.2,14.64,17.87,22.05,26.59,31.51,30460.0,37180.0,45860.0,55310.0,65540.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,11730,2.5,,,,16.04,33370.0,0.7,11.29,13.57,15.25,17.88,21.37,23480.0,28230.0,31720.0,37200.0,44460.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,159190,1.3,,,,25.14,52300.0,0.4,16.45,19.46,23.86,29.41,35.37,34220.0,40470.0,49630.0,61170.0,73580.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,63340,1.0,,,,22.38,46560.0,0.3,15.6,18.18,21.75,25.53,29.94,32450.0,37800.0,45240.0,53100.0,62280.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,352440,2.1,,,,17.69,36800.0,0.3,13.73,14.97,17.49,18.97,22.29,28570.0,31140.0,36380.0,39450.0,46350.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,41850,4.0,,,,23.9,49710.0,1.6,16.03,18.75,22.66,27.17,33.05,33330.0,39000.0,47130.0,56520.0,68740.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,42700,3.9,,,,28.46,59200.0,0.7,19.28,23.11,26.29,30.53,38.39,40090.0,48070.0,54680.0,63500.0,79860.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4021,Correspondence Clerks,detailed,4970,5.6,,,,20.46,42560.0,1.8,14.39,16.7,18.61,23.15,28.77,29930.0,34740.0,38700.0,48140.0,59840.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4031,"Court, Municipal, and License Clerks",detailed,159760,0.8,,,,22.25,46280.0,0.2,14.57,17.52,21.22,25.0,30.6,30310.0,36440.0,44140.0,51990.0,63640.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,16290,2.9,,,,22.2,46180.0,1.4,14.82,17.55,21.55,25.62,30.81,30830.0,36500.0,44830.0,53290.0,64080.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,2879840,0.7,,,,19.8,41190.0,0.1,13.46,15.16,18.16,22.6,28.67,27990.0,31520.0,37780.0,47010.0,59630.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,149760,0.6,,,,24.05,50020.0,0.1,15.98,18.78,23.67,28.69,31.76,33230.0,39060.0,49230.0,59680.0,66060.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,87250,3.1,,,,19.02,39560.0,0.8,12.59,14.92,17.93,22.39,27.54,26190.0,31030.0,37290.0,46570.0,57280.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,243180,0.9,,,,14.57,30300.0,0.7,10.71,12.32,13.9,16.53,18.2,22280.0,25630.0,28910.0,34380.0,37860.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,168680,1.1,,,,19.78,41140.0,0.3,14.19,16.31,18.61,22.55,26.74,29520.0,33930.0,38700.0,46910.0,55620.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,77660,1.6,,,,16.34,33980.0,0.4,10.6,12.8,14.98,18.73,23.44,22060.0,26620.0,31150.0,38960.0,48750.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,242630,1.9,,,,22.47,46740.0,0.3,15.27,18.21,22.35,25.84,29.78,31750.0,37890.0,46490.0,53740.0,61940.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,45170,3.9,,,,20.62,42880.0,0.6,15.75,17.61,19.63,22.71,26.63,32760.0,36620.0,40820.0,47230.0,55400.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,113500,1.8,,,,19.49,40540.0,0.8,13.69,15.9,18.3,22.44,27.03,28470.0,33070.0,38060.0,46670.0,56220.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,103680,1.5,,,,22.55,46900.0,0.3,15.5,18.45,22.08,25.52,30.09,32240.0,38370.0,45930.0,53080.0,62580.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,1011170,0.9,,,,16.64,34600.0,0.2,11.71,13.92,16.33,18.35,22.22,24350.0,28960.0,33960.0,38170.0,46220.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,119130,1.1,,,,21.84,45440.0,0.4,14.42,16.32,18.83,29.48,32.74,29990.0,33940.0,39160.0,61310.0,68090.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,150590,0.8,,,,22.07,45910.0,0.3,14.29,17.36,21.5,25.65,30.58,29730.0,36110.0,44720.0,53350.0,63610.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,93480,2.0,,,,23.91,49740.0,0.8,15.73,18.46,22.53,28.23,33.79,32720.0,38400.0,46860.0,58710.0,70280.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,75800,2.8,,,,17.43,36250.0,0.7,12.67,14.69,16.96,19.1,22.5,26350.0,30550.0,35280.0,39730.0,46800.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,95730,0.8,,,,23.74,49370.0,0.2,14.95,18.14,22.55,28.58,34.01,31090.0,37720.0,46900.0,59440.0,70730.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,206370,1.3,,,,23.25,48350.0,0.4,14.5,17.35,21.55,27.56,34.58,30160.0,36090.0,44830.0,57320.0,71930.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,20460,2.5,,,,23.94,49800.0,0.8,14.0,16.66,21.52,29.8,37.79,29130.0,34660.0,44760.0,61980.0,78600.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,77690,0.0,,,,27.11,56400.0,0.0,19.12,24.11,27.02,32.84,33.47,39770.0,50150.0,56200.0,68310.0,69620.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,326760,0.0,,,,27.04,56240.0,0.0,19.06,20.95,26.08,34.3,34.3,39640.0,43580.0,54250.0,71340.0,71340.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,119530,0.1,,,,25.48,52990.0,0.0,18.55,19.12,23.62,32.29,32.84,38580.0,39770.0,49130.0,67160.0,68310.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,389920,1.3,,,,26.48,55080.0,0.2,16.84,19.62,24.34,30.96,38.1,35030.0,40800.0,50630.0,64400.0,79260.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,848240,1.1,,,,19.45,40450.0,0.2,13.93,15.77,18.15,22.14,26.79,28970.0,32800.0,37760.0,46050.0,55730.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,52610,2.4,,,,19.94,41470.0,0.3,14.43,16.58,19.21,22.66,25.77,30000.0,34490.0,39950.0,47130.0,53600.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,475240,1.1,,,,34.16,71060.0,0.3,20.93,25.51,31.72,39.39,48.85,43520.0,53070.0,65980.0,81930.0,101600.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,159940,2.6,,,,26.05,54180.0,1.8,15.02,18.73,23.45,31.06,39.14,31240.0,38960.0,48780.0,64590.0,81400.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,682630,0.7,,,,19.84,41260.0,0.3,14.53,16.94,18.51,22.38,26.74,30230.0,35240.0,38500.0,46550.0,55620.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,1826710,0.8,,,,20.87,43410.0,0.2,13.94,16.65,19.71,24.0,29.23,29000.0,34620.0,41000.0,49920.0,60790.0,,,2022,US,,43,Office and Administrative Support Occupations
99,U.S.,1,0,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,157380,1.3,,,,18.26,37970.0,0.4,12.91,14.82,17.4,20.93,24.76,26850.0,30830.0,36190.0,43540.0,51510.0,,,2022,US,,43,Office and Administrative Support Occupations
